fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,acidity_ratio,sulfur_ratio,alcohol_density_ratio
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,11.37,19.961612284069098,0.4615029613106684,11.42582235853028
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,8.06,18.248175182481752,0.30850735630472015,9.119515763734391
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,8.95,16.046966731898237,0.18604434832153113,9.522473036365824
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,8.0,18.204488778054863,0.41771623144010833,9.529541578894573
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,8.9,21.522309711286088,0.33802340812101234,11.041516100538022
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,7.460000000000001,15.299334811529933,0.49995833680526625,11.47412283350444
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,7.52,31.67420814479638,0.7999600019998999,10.032907938036761
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,7.8500000000000005,22.741433021806852,0.49999285724489645,10.141784150700888
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,8.829999999999998,40.796019900497505,0.607831218995706,10.434224255558231
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,8.42,15.568862275449101,0.28570068091995615,9.839357429718877
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,10.86,24.330900243309003,0.4285408185129634,11.835269101923734
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,8.61,19.948849104859335,0.4285510213799343,11.655245865402005
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,10.82,28.490028490028493,0.545404963185165,12.050007531254707
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,6.91,10.499139414802066,0.22856816331195268,12.581528303406072
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,9.15,13.810316139767057,0.23683587274019105,9.837777063925474
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,10.37,22.802850356294538,0.4473566485092498,11.142117203027443
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,9.15,13.810316139767057,0.23683587274019105,9.837777063925474
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,9.24,26.4797507788162,0.6315457081206252,11.867168171852686
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,10.025,11.450381679389313,0.47616780153326027,10.030895157083817
8.2,0.33,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,7,8.92,24.773413897280964,0.6041540801233308,12.458805562253838
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,7.109999999999999,19.061583577712607,0.1818140496806891,12.07437816952427
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,6,8.389999999999999,15.169660678642714,0.3571173487608028,11.557556632027497
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6,9.899999999999999,25.484764542936286,0.41663194733772185,10.535081822468822
9.7,0.42,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,6,10.58,23.040380047505938,0.31248046997062684,12.343325070999208
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,8.27,21.05263157894737,0.39999384624851925,9.52705684142966
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,8.27,21.05263157894737,0.39999384624851925,9.52705684142966
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,7.11,10.638297872340425,0.8135455331265572,11.553028400357642
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,8.879999999999999,23.36182336182336,0.23403757366864536,11.044287593248928
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5,10.620000000000001,25.06393861892583,0.4545041359876375,11.45982026176642
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5,7.53,10.287443267776096,0.26229078211832596,9.339975093399751
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,7.57,10.45241809672387,0.09243619801514273,10.950591733810203
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,7.57,10.45241809672387,0.09243619801514273,10.950591733810203
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,4,9.805000000000001,9.205020920502093,0.2631440450502605,9.637006103437198
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,6,10.07,22.693266832917704,0.2999850007499625,12.543651908642074
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,7.385,7.336343115124153,0.49995833680526625,10.848710711092806
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7,7.82,28.685258964143426,0.2682861393624546,12.46995645571657
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,6,7.865,9.383378016085791,0.23437133794784454,9.539301923926578
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6,6.85,14.385150812064966,0.37499330369100553,9.534993425872953
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,8.48,13.485113835376534,0.44439506721475397,9.853405457580084
7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6,8.22,29.50191570881226,0.24675004220724406,10.953672997688676
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,8.71,13.597246127366612,0.24467824810374356,9.529923961238289
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,8.48,13.485113835376534,0.44439506721475397,9.853405457580084
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,7,8.6,23.167155425219942,0.4999500049995001,11.265452277733631
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8,9.41,20.42755344418052,0.49995833680526625,11.756903412516579
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,10.83,13.360323886639677,0.43420481309456455,9.411482008049822
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,8.020000000000001,19.94459833795014,0.5454421490420672,11.051499989953182
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,8.020000000000001,19.94459833795014,0.5454421490420672,11.051499989953182
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,11.170000000000002,13.730929264909848,0.4615295859695006,10.024861656909135
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,8.020000000000001,19.94459833795014,0.5454421490420672,11.051499989953182
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,7.02,15.856777493606138,0.5833090287904671,11.26443255421008
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,7.47,10.445468509984638,0.5332977801479901,10.452471406460432
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,7.47,10.445468509984638,0.5332977801479901,10.452471406460432
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,10.99,30.815709969788514,0.6665926008221309,10.43883245673907
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,8.780000000000001,13.835376532399302,0.12658067619397223,9.530784433720918
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,9.790000000000001,23.017902813299234,0.499990000199996,10.957196566074911
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,11.74,33.95638629283489,0.3863548555714643,11.530671586419876
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,11.74,33.95638629283489,0.3863548555714643,11.530671586419876
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,13.48,32.22506393861892,0.39998000099994996,10.308246597277822
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,9.89,19.956616052060735,0.233763197880547,9.407337723424272
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,8.11,12.908777969018933,0.5869437620921285,9.237689774279058
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,9.83,15.490533562822721,0.38093424122660824,9.622227345167337
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,8.319999999999999,17.633410672853827,0.28787442614505837,9.526865761447281
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,8.22,42.5414364640884,0.2586162307546422,11.862873228108977
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,8.625,9.558823529411764,0.5333274074732502,10.841087722468155
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,8.319999999999999,17.633410672853827,0.28787442614505837,9.526865761447281
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,7.859999999999999,9.454061251664447,0.6110771623798678,12.897765059148346
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,8.35,14.156079854809436,0.41174048585377326,9.432163678142466
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,7.859999999999999,9.454061251664447,0.6110771623798678,12.897765059148346
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,8.83,11.080711354309166,0.499979167534686,9.619431251127278
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,7.17,9.687034277198212,0.5499725013749313,11.86072692183982
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,8.309999999999999,12.274959083469723,0.5999900001666639,9.347297324461778
8.3,0.56,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,5,9.080000000000002,14.795008912655971,0.11627771770095696,9.516177501752981
7.4,0.55,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,8.14,13.430127041742287,0.4411634951913179,10.536350408910742
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,8.21,9.98650472334683,0.3124934897189642,10.050049245241302
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,7.709999999999999,11.813643926788686,0.6486311180778899,10.95323271097534
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,8.22,12.908777969018933,0.4499925001249979,9.8363946602429
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,7.819999999999999,9.847434119278779,0.4285408185129634,9.836690856896224
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,8.56,11.951588502269288,0.4615029613106684,9.541122236840785
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,8.56,11.126961483594865,0.5714122453644181,10.940699401774602
7.5,0.59,0.22,1.8,0.0819999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,5,8.31,12.69035532994924,0.716654722421293,9.24632408365913
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,7.86,12.048192771084338,0.17391052303589802,11.040518703642366
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,7.4399999999999995,10.608424336973478,0.4545316808581559,11.352448311197733
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,7.32,6.170421155729677,0.7083038206741386,11.263413015276003
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,10.63,21.72949002217295,0.5151437099437887,9.826925776627961
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,9.19,22.911051212938006,0.5097939256093018,11.864543114543116
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,7.82,12.609457092819616,0.4444320991083581,10.345104656301475
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,7.82,12.609457092819616,0.4444320991083581,10.345104656301475
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,11.33,24.129930394431554,0.6841745171306773,11.44578313253012
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,7.62,16.788321167883215,0.4117566322228976,9.531645061604527
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,7.94,16.55328798185941,0.3749941407165513,11.776547559134372
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,6.36,12.79826464208243,0.5681689052521534,11.26930623333501
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,8.28,12.908777969018933,0.7727097111429286,9.347297324461778
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,8.51,13.425129087779691,0.4722091053026305,11.263073209975865
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,8.935,11.1731843575419,0.16049184577968173,9.529732766230639
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,9.3,21.197007481296758,0.29997000299970006,12.052307012433964
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,7.6899999999999995,10.130246020260493,0.29997000299970006,9.735436990645951
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,8.935,11.1731843575419,0.16049184577968173,9.529732766230639
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,10.490000000000002,32.55813953488372,0.33329630041106545,11.56011258544431
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,7.76,15.401301518438176,0.5185089165015463,10.445962233828848
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,7.76,15.401301518438176,0.5185089165015463,10.445962233828848
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,8.665000000000001,10.313315926892951,0.40907231489477747,10.941687830634718
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,9.61,13.787638668779714,0.2463732409675222,10.227204363607195
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,7.61,16.6270783847981,0.4999861114969029,10.957416864369296
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,12.17,30.458221024258762,0.42552286121571886,10.528004491948582
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,7.8999999999999995,11.647254575707155,0.18181652894064598,10.208779550413354
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,7.8999999999999995,11.647254575707155,0.18181652894064598,10.208779550413354
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,8.34,10.256410256410255,0.49995833680526625,11.052943599843248
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,8.934999999999999,12.893081761006288,0.41665972233796106,10.939601356912021
5.9,0.395,0.13,2.4,0.0559999999999999,14.0,28.0,0.99362,3.62,0.67,12.4,6,6.425,14.8989898989899,0.4999821434948752,12.47961997544333
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,7.87,13.559322033898304,0.5172235440157236,12.182475358174845
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,6.3,9.484193011647255,0.6110771623798678,12.299502979100927
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,5.845000000000001,8.04953560371517,0.5356951537445092,12.569888580507623
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,7.630000000000001,7.781649245063879,0.35087103735022196,11.74722383983614
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,9.79,24.528301886792452,0.26664889007399506,11.247690206475456
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,8.600000000000001,9.608091024020228,0.30881898795605944,9.241587142139627
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,8.37,12.274959083469723,0.27272417358893647,9.83817210777818
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,10.709999999999999,14.037626628075254,0.2417555851034604,10.121254634732939
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,7.72,11.272141706924316,0.4285646259583181,9.236947791164658
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,7.16,12.720156555772993,0.4444279841487352,12.891529862020345
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,9.39,6.773920406435225,0.34145508646130585,10.54937105654463
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,8.4,11.885895404120443,0.18681113394358304,9.837777063925474
9.1,0.34,0.42,1.8,0.0579999999999999,9.0,18.0,0.99392,3.18,0.55,11.4,5,9.86,26.68621700879765,0.49997222376534634,11.46973599484868
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,7.4,14.533622559652928,0.5293961942295815,10.655408122235624
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,7.4,14.533622559652928,0.5293961942295815,10.655408122235624
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,7.4,14.533622559652928,0.5293961942295815,10.655408122235624
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,7.4,14.533622559652928,0.5293961942295815,10.655408122235624
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,7.13,12.476007677543185,0.3420962606247204,9.342039176293321
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,8.26,12.31281198003328,0.18681113394358304,9.837777063925474
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,8.26,12.31281198003328,0.18681113394358304,9.837777063925474
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,8.93,8.955223880597014,0.46267966149758954,9.230645743869646
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,8.89,21.483375959079282,0.23999040038398464,9.740814010704852
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,10.095,11.72680412371134,0.24999479177517137,9.62309542902967
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,8.035,8.612440191387561,0.36360330879011,10.039354268733435
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,7.199999999999999,11.359724612736661,0.4749881252968676,12.67771438920583
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,6.5,11.976047904191617,0.5769008884273682,9.552731075536963
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,6.5,11.976047904191617,0.5769008884273682,9.552731075536963
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,6.5,11.976047904191617,0.5769008884273682,9.552731075536963
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,8.03,14.677103718199609,0.41934131157059445,10.548735156422673
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,8.03,14.677103718199609,0.41934131157059445,10.548735156422673
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,8.03,14.677103718199609,0.41934131157059445,10.548735156422673
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,8.03,14.677103718199609,0.41934131157059445,10.548735156422673
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,12.4,27.315914489311165,0.39998000099994996,11.016304130112568
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,8.879999999999999,18.594104308390023,0.3571301024963394,10.239627357874976
6.1,0.59,0.01,2.1,0.0559999999999999,5.0,13.0,0.99472,3.52,0.56,11.4,5,6.699999999999999,10.321489001692047,0.3845858010922237,11.460511500723822
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,7.885000000000001,10.97560975609756,0.5832847262728106,9.539397712552843
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,7.83,11.594202898550725,0.17390926284211214,11.879354085289737
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,8.274999999999999,11.76470588235294,0.24560972614515536,10.332029290801485
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,6.67,19.003115264797508,0.15624511734008315,10.154427732646989
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,6.6899999999999995,17.88856304985337,0.14285204099853577,10.154427732646989
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,7.97,16.937354988399072,0.4029790600140296,11.139210019267821
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,12.475,24.369747899159663,0.21427806149780365,10.063120169033638
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,9.290000000000001,9.753231492361929,0.2407362826614322,10.12795315069592
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,12.475,24.369747899159663,0.21427806149780365,10.063120169033638
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,7.824999999999999,11.881188118811881,0.32257023966968806,11.859296482412061
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,8.12,9.851551956815115,0.22221728406035424,9.841728930666024
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,7.74,12.754158964879853,0.08571346939552957,10.528954625219354
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,9.09,10.376134889753567,0.21621329441494033,9.833828369591394
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,9.284999999999998,9.255079006772009,0.22579916776878164,10.054293183189221
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,7.800000000000001,15.964523281596453,0.3571301024963394,9.938860946300034
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,8.09,13.134851138353767,0.31427673495043,10.848056892031702
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,8.09,13.134851138353767,0.31427673495043,10.848056892031702
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,8.82,13.311148086522463,0.23809297054313766,9.938461847349242
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,8.82,13.311148086522463,0.23809297054313766,9.938461847349242
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,8.004999999999999,9.39153439153439,0.23809240366186116,9.538823009649272
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,9.06,9.864364981504314,0.3999952941730097,9.230645743869646
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,8.110000000000001,11.544461778471138,0.3478109647406634,9.637586587691999
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,7.549999999999999,10.296411856474258,0.14285422746474563,10.329128141358632
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,6.49,12.219959266802444,0.4545316808581559,12.589131047818555
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,8.860000000000001,12.480499219968799,0.15151056028605195,11.042846243424487
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,7.779999999999999,11.43317230273752,0.41663194733772185,9.857171595252465
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,8.77,15.355086372360844,0.3220284401959289,10.239730152993614
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,9.385,12.536443148688045,0.24997916840263312,9.574414757631963
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,9.475,12.869822485207099,0.36360330879011,9.574414757631963
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,8.15,12.351945854483926,0.16345996673108912,9.941356041131106
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,7.87,10.730253353204173,0.416649306278905,11.149055845721172
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,8.8,11.432706222865415,0.23404089332699768,9.937763501304959
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,8.32,25.249169435215947,0.249989583767343,11.944193516009236
8.0,0.5,0.39,2.6,0.0819999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,6,8.89,15.968063872255488,0.2608638942631682,10.71607411116675
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,8.78,34.024896265560166,0.3636198354620244,10.928413876077803
